Code,Description,OrgCode,Parent,Stage,MonitoringCode
1481,Misconnection/Reprotection,MOCAV,1459.0,5,599.0
1482,Facilitation,MOCAV,1459.0,5,599.0
1483,Others,MOCAV,1459.0,5,599.0
1484,Cabin Crew attitude and behaviour,MOCAV,1460.0,5,299.0
1485,Cabin Services,MOCAV,1460.0,5,599.0
1486,Meals,MOCAV,1460.0,5,599.0
1487,Others,MOCAV,1460.0,5,599.0
1488,Air Conditioning,MOCAV,1461.0,5,599.0
1489,Cabin Upkeep,MOCAV,1461.0,5,599.0
1490,Toilet Upkeep,MOCAV,1461.0,5,599.0
1491,Dysfunctional Seats,MOCAV,1461.0,5,502.0
1492,Others,MOCAV,1461.0,5,599.0
1493,Agent Booking,MOCAV,1462.0,5,706.0
1494,Air India Website Bookings/Refunds,MOCAV,1462.0,5,706.0
1495,Accessibility,MOCAV,1463.0,5,599.0
1496,Incorrect Information conveyed,MOCAV,1463.0,5,599.0
1497,Delay/Cancellation information not conveyed,MOCAV,1463.0,5,599.0
1498,Others,MOCAV,1463.0,5,599.0
1499,Membership enrollment & KYC,MOCAV,1464.0,5,599.0
1500,Retro Credit/Missing Miles,MOCAV,1464.0,5,706.0
1501,Redemption,MOCAV,1464.0,5,706.0
1502,General,MOCAV,1464.0,5,599.0
1503,SEC member & Service,MOCAV,1464.0,5,599.0
1504,GEC Member & Service,MOCAV,1464.0,5,599.0
1505,TMC Member & Service,MOCAV,1464.0,5,599.0
1506,Others,MOCAV,1464.0,5,599.0
1507,HR Issues,MOCAV,1465.0,5,101.0
1508,On Board Airconditioning,MOCAV,1465.0,5,504.0
1509,Cabin Upkeep,MOCAV,1465.0,5,599.0
1510,Toilet Upkeep,MOCAV,1465.0,5,599.0
1511,Dysfunctional Seats,MOCAV,1465.0,5,502.0
1512,Others,MOCAV,1465.0,5,599.0
1513,HR Issues,MOCAV,1466.0,5,101.0
1514,Tarmac Coaches,MOCAV,1466.0,5,599.0
1515,Others,MOCAV,1466.0,5,599.0
1516,HR Issues,MOCAV,1467.0,5,101.0
1517,Others,MOCAV,1467.0,5,599.0
1518,HR Issues,MOCAV,1468.0,5,101.0
1519,Airport Services,MOCAV,1468.0,5,599.0
1520,Refund of Bookings,MOCAV,1468.0,5,706.0
1521,Others,MOCAV,1468.0,5,599.0
1522,HR Related,MOCAV,1469.0,5,101.0
1523,Airport Services,MOCAV,1469.0,5,599.0
1524,Refund of Booking,MOCAV,1469.0,5,706.0
1525,Others,MOCAV,1469.0,5,599.0
1526,Mishandled Cargo,MOCAV,1470.0,5,599.0
1527,Staff Behaviour,MOCAV,1470.0,5,299.0
1528,Delayed Cargo,MOCAV,1470.0,5,599.0
1529,Others,MOCAV,1470.0,5,599.0
1530,Anything related to Air India Medical,MOCAV,1471.0,5,599.0
1531,Others,MOCAV,1471.0,5,599.0
1532,Request to start flights under RCS,MOCAV,1444.0,3,1799.0
1533,Request to start new destinations under RCS,MOCAV,1444.0,3,1799.0
1534,Air Tickets under RCS are too expensive,MOCAV,1444.0,3,801.0
1535,Delay/Cancellation update,MOCAV,1444.0,3,599.0
1536,Booking of tickets,MOCAV,1444.0,3,599.0
1537,Non receipt of refund amount,MOCAV,1444.0,3,706.0
1538,Cancellation of tickets,MOCAV,1444.0,3,706.0
1539,Others,MOCAV,1444.0,3,599.0
1540,Directorate General of Civil Aviation.,MOCAV,1445.0,3,
1541,Bureau of Civil Aviation Security,MOCAV,1445.0,3,
1542,Commission of Railway Safety,MOCAV,1445.0,3,2099.0
1543,Airport Authority of India,MOCAV,1445.0,3,
1544,Pawan Hans Helicopter Ltd.,MOCAV,1445.0,3,
1545,Indira Gandhi Rashtriya Uran Academy.,MOCAV,1445.0,3,
1546,Rajiv Gandhi National Aviation University,MOCAV,1445.0,3,
1547,Principal Accounts MOCA,MOCAV,1445.0,3,
1548,Air India,MOCAV,1445.0,3,
1549,MOCA (Secretariat level),MOCAV,1445.0,3,
1550,Compensatory ground appointment,MOCAV,1540.0,4,105.0
1551,Recruitment related,MOCAV,1540.0,4,199.0
1552,Procurement related,MOCAV,1540.0,4,199.0
1553,Unemployment related,MOCAV,1540.0,4,106.0
1554,Scholarship / Sponsorship related,MOCAV,1540.0,4,1201.0
1555,Pending any type of Bill/dues for payment,MOCAV,1540.0,4,706.0
1556,Issues related to Promotion,MOCAV,1540.0,4,101.0
1557,Transfer/Posting,MOCAV,1540.0,4,107.0
1558,Pending Disciplinary/Vigilance matters,MOCAV,1540.0,4,199.0
1559,Bharatkosh Payment related,MOCAV,1540.0,4,706.0
1560,Official Language related,MOCAV,1540.0,4,1799.0
1561,Sexual harassment,MOCAV,1540.0,4,299.0
1562,Misbehaviour/Harassment by any officer/staff,MOCAV,1540.0,4,299.0
1563,TA settlement by regional offices,MOCAV,1540.0,4,706.0
1564,Pension not started / Pension stopped,MOCAV,1540.0,4,102.0
1565,Non-receipt of pension,MOCAV,1541.0,4,102.0
1566,Non-receipt of benefit after retiremnet,MOCAV,1541.0,4,102.0
1567,Delay in getting pension,MOCAV,1541.0,4,102.0
1568,Leave/LTC   matters,MOCAV,1541.0,4,199.0
1569,Vigilance enquiry,MOCAV,1541.0,4,399.0
1570,Transfer / posting,MOCAV,1541.0,4,107.0
1571,Promotions ,MOCAV,1541.0,4,101.0
1572,Grant of MACP,MOCAV,1541.0,4,599.0
1573,Pension Related,MOCAV,1543.0,4,
1574,HR related matters,MOCAV,1543.0,4,
1575,Old CAD Pension Cases,MOCAV,1573.0,5,102.0
1576,New EPFO Pension Cases,MOCAV,1573.0,5,102.0
1577,PPO not issued,MOCAV,1573.0,5,102.0
1578,Pension / Arrears not received,MOCAV,1573.0,5,102.0
1579,Family pension / Arrears not received,MOCAV,1573.0,5,102.0
1580,Social security related issues,MOCAV,1573.0,5,102.0
1581,Anomaly in recruitment process,MOCAV,1574.0,5,399.0
1582,Terminal Benefits not received,MOCAV,1574.0,5,199.0
1583,Request for compassionate appointment,MOCAV,1574.0,5,105.0
1584,Allotment of residential accomodation in AAI Colonies,MOCAV,1574.0,5,599.0
1585,Contract Labour related,MOCAV,1574.0,5,1103.0
1586,Retirement benefits,MOCAV,1544.0,4,199.0
1587,HR Issues,MOCAV,1544.0,4,199.0
1588,Harassment,MOCAV,1544.0,4,299.0
1589,Others,MOCAV,1544.0,4,599.0
1590,Ex Employees related - Release/ Delay in payement of dues,MOCAV,1545.0,4,103.0
1591,Ex Employees related - Release/ Delay in payement of dues,MOCAV,1546.0,4,103.0
1592,Regular/Family Pension,MOCAV,1547.0,4,102.0
1593,AAI Pension cases(less than 10 years),MOCAV,1547.0,4,102.0
1594,Any other pension related grievance.,MOCAV,1547.0,4,102.0
1595, Transfer/Posting,MOCAV,1548.0,4,107.0
1596,Pending Disciplinary/Vigilance matters,MOCAV,1548.0,4,399.0
1597,Sexual harassment,MOCAV,1548.0,4,299.0
1598,Misbehaviour/Harassment by any officer/staff,MOCAV,1548.0,4,299.0
1599,Others,MOCAV,1548.0,4,599.0
1600,HR Issues,MOCAV,1549.0,4,199.0
1601,Aircraft Accident and Serious Incident Investigation,MOCAV,1446.0,3,
1602,Matter related to Investigation Report,MOCAV,1601.0,4,599.0
1603,Matter related to Investigation Documents,MOCAV,1601.0,4,599.0
1604,Railways/ Metro related,MOCAV,1447.0,3,599.0
1605,Related with CRS (Clearances)/ Technical Matters,MOCAV,1447.0,3,599.0
1606,Accident Investigation/ Reports,MOCAV,1447.0,3,599.0
1607,Others,MOCAV,1447.0,3,599.0
1608,Delay/Cancellation update,MOCAV,1448.0,3,599.0
1609,Booking of tickets,MOCAV,1448.0,3,599.0
1610,Non receipt of refund amount,MOCAV,1448.0,3,781.0
1611,Cancellation of tickets,MOCAV,1448.0,3,706.0
1612,Others,MOCAV,1448.0,3,599.0
1613,Parking Related Cases,MOCAV,1449.0,3,
1614,Facilitation at Airports,MOCAV,1449.0,3,
1615,Land Management related cases,MOCAV,1449.0,3,
1616,Security related cases,MOCAV,1449.0,3,
1617,Toilet related cases,MOCAV,1449.0,3,
1618,Cleanliness related cases,MOCAV,1449.0,3,
1619,Expansion of Airports / Runways / Terminal Buildings,MOCAV,1449.0,3,
1620,Privatization of Airports,MOCAV,1449.0,3,
1621,Air Traffic Related Cases,MOCAV,1449.0,3,
1622,Public Transport and Taxi Services,MOCAV,1449.0,3,
1623,Lost / Stolen articles at Airports,MOCAV,1449.0,3,
1624,Complaint of corruption and Malpractices,MOCAV,1449.0,3,
1625,Cargo Department related complaints,MOCAV,1449.0,3,
1626,Other / miscellaneous,MOCAV,1449.0,3,
1627,Ground handlers,MOCAV,1449.0,3,599.0
1628,Illegal Parking Charges,MOCAV,1613.0,4,399.0
1629,Congestion at parking bays,MOCAV,1613.0,4,599.0
1630,Damage to parked vehicle,MOCAV,1613.0,4,599.0
1631,Wrong parking slip issued,MOCAV,1613.0,4,399.0
1632,Misbehaviour by parking attendant,MOCAV,1613.0,4,599.0
1633,No digital payment,MOCAV,1613.0,4,599.0
1634,Lack of Trolleys,MOCAV,1614.0,4,599.0
1635,Lack of Wheel Chairs,MOCAV,1614.0,4,599.0
1636,Buggies / Golf Carts,MOCAV,1614.0,4,599.0
1637,No drinking Water,MOCAV,1614.0,4,501.0
1638,Poor Air conditioning,MOCAV,1614.0,4,599.0
1639,Wifi services,MOCAV,1614.0,4,599.0
1640,X-ray machines,MOCAV,1614.0,4,599.0
1641,Seating  / chairs,MOCAV,1614.0,4,599.0
1642,Lift /escalators / Travelators,MOCAV,1614.0,4,599.0
1643,Prayer / Meditation Room,MOCAV,1614.0,4,599.0
1644,Signage / Display Boards / FIDS,MOCAV,1614.0,4,599.0
1645,Lack of Medical facilities,MOCAV,1614.0,4,599.0
1646,Smoking Rooms at airports,MOCAV,1614.0,4,599.0
1647,Mobile charging points,MOCAV,1614.0,4,599.0
1648,Problems  faced by differently abled pax / users,MOCAV,1614.0,4,599.0
1649,Encroachment of Airport Land,MOCAV,1615.0,4,604.0
1650,Non Compensation in lieu of land acquisition,MOCAV,1615.0,4,603.0
1651,Not willing to handover land,MOCAV,1615.0,4,699.0
1652,Long queues at Entry Gate,MOCAV,1616.0,4,599.0
1653,No separate queues for Elders / pregnant ladies / infants,MOCAV,1616.0,4,599.0
1654,Entry not allowed / Wrong ID,MOCAV,1616.0,4,599.0
1655,Misbehaviour / rude behaviour,MOCAV,1616.0,4,299.0
1656,Articles wrongly confiscated by CISF,MOCAV,1616.0,4,299.0
1657,Entry problems faced by physically challanged,MOCAV,1616.0,4,599.0
1658,Dirty / stinking Toilets,MOCAV,1617.0,4,502.0
1659,No soap / tissues / sanitizers,MOCAV,1617.0,4,502.0
1660,Flush not working,MOCAV,1617.0,4,502.0
1661,No water in toilets,MOCAV,1617.0,4,502.0
1662,Non availablity / Dirty Toilets outside Terminal Building,MOCAV,1617.0,4,502.0
1663,Lack of cleanliness,MOCAV,1618.0,4,502.0
1664,Dustbins not emptited,MOCAV,1618.0,4,502.0
1665,Mosquitoes breeding in terminals,MOCAV,1618.0,4,502.0
1666,Rats / Birds in terminal buildings,MOCAV,1618.0,4,502.0
1667,Request to open new airport,MOCAV,1619.0,4,1799.0
1668,Request to develop the exisiting Airport,MOCAV,1619.0,4,1799.0
1669,Extension of Runways,MOCAV,1619.0,4,1799.0
1670,Upgradation of airport to International,MOCAV,1619.0,4,1799.0
1671,Representation to stop privatization,MOCAV,1620.0,4,1799.0
1672,Representation in favour of privatization,MOCAV,1620.0,4,1799.0
1673,Other issues,MOCAV,1620.0,4,1799.0
1674,NOC issuance related issues,MOCAV,1621.0,4,1799.0
1675,Air space management related cases,MOCAV,1621.0,4,1799.0
1676,Noise due to low flying aircrafts,MOCAV,1621.0,4,1799.0
1677,Taxi charges too high / not justified,MOCAV,1622.0,4,599.0
1678,Not allowing app based taxis,MOCAV,1622.0,4,599.0
1679,Fare Wrongly charged,MOCAV,1622.0,4,399.0
1680,Inter-terminal transfer related complaints,MOCAV,1622.0,4,599.0
1681,Lost and found department related,MOCAV,1623.0,4,599.0
1682,Left / lost articles at security check,MOCAV,1623.0,4,599.0
1683,Hand bag left / lost,MOCAV,1623.0,4,599.0
1684,Demand of bribe by trolley retrievers / Golf Cart drivers,MOCAV,1624.0,4,399.0
1685,Demand of bribe at Cargo department,MOCAV,1624.0,4,399.0
1686,Tender related complaints,MOCAV,1624.0,4,1799.0
1687,Fraudullent calls for recruitment in aviation,MOCAV,1624.0,4,399.0
1688,Non payment / delayed payment of bills,MOCAV,1624.0,4,781.0
1689,Complaints related to Imports / Export Cargo,MOCAV,1625.0,4,599.0
1690,Complaints related to demurrage charges,MOCAV,1625.0,4,706.0
1691,IT Division related complaints,MOCAV,1626.0,4,1799.0
1692,PR Department related complaints,MOCAV,1626.0,4,1799.0
1693,Immigration Department related,MOCAV,1626.0,4,1799.0
1694,Customs Department related,MOCAV,1626.0,4,1799.0
1695,CNS Department related complaints,MOCAV,1626.0,4,1799.0
1696,Engineering Department related complaints,MOCAV,1626.0,4,1799.0
1697,Operations Directorate related,MOCAV,1626.0,4,1799.0
1698,Indira Gandhi Rashtriya Uran Academy.,MOCAV,1450.0,3,
1699,Rajiv Gandhi National Aviation University,MOCAV,1450.0,3,1099.0
1700,Admission Related,MOCAV,1698.0,4,
1701,Student Related,MOCAV,1698.0,4,
1702,Exam Center,MOCAV,1700.0,5,1099.0
1703,Qestion Paper Issue,MOCAV,1700.0,5,1099.0
1704,others,MOCAV,1700.0,5,1099.0
1705,Fee,MOCAV,1701.0,5,1099.0
1706,Interest/Penality,MOCAV,1701.0,5,1099.0
1707,Others,MOCAV,1701.0,5,1099.0
1708,Tariff regulation,MOCAV,1451.0,3,1799.0
1709,Passenger Harassment by Domestic Airlines,MOCAV,1452.0,3,
1710,Passenger Harassment by Foreign Airlines,MOCAV,1452.0,3,
1711,Passenger Harassment by Helicopter Operators / Non scheduled Operators,MOCAV,1452.0,3,
1712,Fare related,MOCAV,1709.0,4,599.0
1713,Refund related,MOCAV,1709.0,4,599.0
1714,Flight Problem,MOCAV,1709.0,4,599.0
1715,Baggage related,MOCAV,1709.0,4,599.0
1716,Customer Service,MOCAV,1709.0,4,599.0
1717,Persons with Disability related,MOCAV,1709.0,4,599.0
1718,Staff behaviour related,MOCAV,1709.0,4,599.0
1719,Catering related,MOCAV,1709.0,4,599.0
1720,Others passenger related issues,MOCAV,1709.0,4,599.0
1721,Fare related,MOCAV,1710.0,4,599.0
1722,Refund related,MOCAV,1710.0,4,599.0
1723,Flight Problem,MOCAV,1710.0,4,599.0
1724,Baggage related,MOCAV,1710.0,4,599.0
1725,Customer Service,MOCAV,1710.0,4,599.0
1726,Persons with Disability related,MOCAV,1710.0,4,599.0
1727,Staff behaviour related,MOCAV,1710.0,4,599.0
1728,catering related,MOCAV,1710.0,4,599.0
1729,Others passenger related issues,MOCAV,1710.0,4,599.0
1730,Ticket cancellation by Operator,MOCAV,1711.0,4,599.0
1731,Refund not processed,MOCAV,1711.0,4,599.0
1732,Name correction,MOCAV,1711.0,4,599.0
1733,Import of Aircraft related,MOCAV,1711.0,4,599.0
1734,Others,MOCAV,1711.0,4,599.0
1735,Aerodrome Licencing related,MOCAV,1453.0,3,
1736,"Air Operator Permit of NSOP, SOP and SCO related",MOCAV,1453.0,3,
1737,Corruption allegation,MOCAV,1453.0,3,
1738,Aicraft Safety related,MOCAV,1453.0,3,
1739,Drone / RPAS related,MOCAV,1453.0,3,
1740,Aircraft Maintenance Engineer (AME) related,MOCAV,1453.0,3,
1741,Pilot issues,MOCAV,1453.0,3,
1742,Domestic Aircraft Airworthiness related,MOCAV,1453.0,3,
1743,"CAR 147,145 and 147 Basic related",MOCAV,1453.0,3,
1744,Regulation / Rules / Dangerous Goods related,MOCAV,1453.0,3,
1745,Flying Training School / Institute related,MOCAV,1453.0,3,
1746,Flying Crew / Cabin Crew related,MOCAV,1453.0,3,
1747,Environment related issues,MOCAV,1453.0,3,
1748,Others,MOCAV,1453.0,3,599.0
1749,Delay in airport licencing,MOCAV,1735.0,4,599.0
1750,Airport Inspection during licensing,MOCAV,1735.0,4,599.0
1751,Others,MOCAV,1735.0,4,599.0
1752,Non-Scheduled Air Transport Permit,MOCAV,1736.0,4,599.0
1753,Scheduled Air Transport Permit,MOCAV,1736.0,4,599.0
1754,Scheduled Commuter Air Transport Permit,MOCAV,1736.0,4,599.0
1755,Import of Aircraft related,MOCAV,1736.0,4,1799.0
1756,Others,MOCAV,1736.0,4,599.0
1757,Bharatkosh Payment related,MOCAV,1736.0,4,599.0
1758,Corruption,MOCAV,1737.0,4,399.0
1759,Misue of post and power,MOCAV,1737.0,4,399.0
1760,Incidents / Accidents / Techincal Occurances / Operational Occurences,MOCAV,1738.0,4,599.0
1761,Breath Analysers of Pilot,MOCAV,1738.0,4,599.0
1762,Safety Management System / State Safety Programs,MOCAV,1738.0,4,599.0
1763,Air conditioned not working during flight,MOCAV,1738.0,4,599.0
1764,Others,MOCAV,1738.0,4,599.0
1765,Operations pf RPAS related,MOCAV,1739.0,4,599.0
1766,Import Permission / Local Acquisition and Unmanned Aircraft Operator Permit (UAOP),MOCAV,1739.0,4,1799.0
1767,Security Clearance and Issuance of UIN,MOCAV,1739.0,4,1799.0
1768,Issuance of UAOP,MOCAV,1739.0,4,1799.0
1769,Certification / Equipment acceptance of RPAS,MOCAV,1739.0,4,1799.0
1770,Remite Pilot Training,MOCAV,1739.0,4,1003.0
1771,Examination,MOCAV,1739.0,4,1003.0
1772,Remote Pilot Licensing,MOCAV,1739.0,4,1799.0
1773,Exemption and Aerial Photography,MOCAV,1739.0,4,1799.0
1774,Occurrence / Incident / Accident / Investigation related to RPAS,MOCAV,1739.0,4,1799.0
1775,Drone Corridors / Unmanned Aircraft Traffic Management,MOCAV,1739.0,4,1799.0
1776,Drone Ports,MOCAV,1739.0,4,1799.0
1777,Examination related,MOCAV,1740.0,4,1003.0
1778,Instutitute related,MOCAV,1740.0,4,1003.0
1779,Employment,MOCAV,1740.0,4,1099.0
1780,Fee Issue,MOCAV,1740.0,4,1104.0
1781,Others,MOCAV,1740.0,4,1799.0
1782,Examination related,MOCAV,1741.0,4,1003.0
1783,Issuance of Licence,MOCAV,1741.0,4,1003.0
1784,Medical related,MOCAV,1741.0,4,599.0
1785,Suspension of Licence by Air Safety Directorate,MOCAV,1741.0,4,1799.0
1786,Suspension of Licence by Flight Standard Directorate,MOCAV,1741.0,4,1799.0
1787,Others,MOCAV,1741.0,4,1799.0
1788,"Servicing, Maintenance related",MOCAV,1742.0,4,599.0
1789,"C of R, C of A related",MOCAV,1742.0,4,1799.0
1790,Others,MOCAV,1742.0,4,1799.0
1791,Audit related,MOCAV,1743.0,4,1799.0
1792,Approval related,MOCAV,1743.0,4,1799.0
1793,"Servicing, Maintenance related",MOCAV,1743.0,4,1799.0
1794,Dangerous goods related,MOCAV,1744.0,4,1799.0
1795,Exemption / Aerial photography related,MOCAV,1744.0,4,1799.0
1796,Policy / CAR related issues,MOCAV,1744.0,4,1799.0
1797,Others,MOCAV,1744.0,4,1799.0
1798,Flying Training School / Institute related,MOCAV,1745.0,4,1003.0
1799,Aero Sports Activity realted,MOCAV,1745.0,4,1003.0
1800,Chief Flight Instructor related,MOCAV,1745.0,4,1003.0
1801,Flying crew / Cabin Crew related,MOCAV,1746.0,4,599.0
1802,Institute of Air Hostess,MOCAV,1746.0,4,1003.0
1803,Training related,MOCAV,1746.0,4,1003.0
1804,Enviornment related issues,MOCAV,1747.0,4,901.0
1805,Noise related issues,MOCAV,1747.0,4,901.0
1806,Harassment of Security Staff,MOCAV,1454.0,3,
1807,Security clearance of employees,MOCAV,1454.0,3,
1808,Security Programme,MOCAV,1454.0,3,
1809,Security Facility at aiport,MOCAV,1454.0,3,
1810,Airline staff related matters,MOCAV,1454.0,3,
1811,Security banned/removed items,MOCAV,1454.0,3,
1812,E-Sahaj related matters,MOCAV,1454.0,3,
1813,Security Clearance of entitities,MOCAV,1454.0,3,
1814,Vigilance Matters,MOCAV,1454.0,3,
1815,Security Equipment,MOCAV,1454.0,3,
1816,Airport Entry Permit (AEP),MOCAV,1454.0,3,
1817,Security Training matters,MOCAV,1454.0,3,
1818,Harassment of ASG,MOCAV,1806.0,4,599.0
1819,Harassment of Airline Staff,MOCAV,1806.0,4,599.0
1820,Harassment of Airport Staff,MOCAV,1806.0,4,599.0
1821,Not Getting clearance on time,MOCAV,1807.0,4,599.0
1822,Rejected,MOCAV,1807.0,4,599.0
1823,Delay in getting approval,MOCAV,1808.0,4,599.0
1824,Rejection of security programme,MOCAV,1808.0,4,599.0
1825,Other problems,MOCAV,1808.0,4,599.0
1826,Non availability of security system,MOCAV,1809.0,4,599.0
1827,Non   availability  of security helpdesk,MOCAV,1809.0,4,599.0
1828,Other Reason,MOCAV,1809.0,4,599.0
1829,Shortage of staff,MOCAV,1810.0,4,599.0
1830,Checkk-in-staff (Ground staff) is not polite,MOCAV,1810.0,4,599.0
1831,Non Availability of staff,MOCAV,1810.0,4,599.0
1832,Removal of items by security staff,MOCAV,1811.0,4,599.0
1833,Not permitting a particular item,MOCAV,1811.0,4,599.0
1834,Not returning the items,MOCAV,1811.0,4,599.0
1835,Non display of banned items on the airport,MOCAV,1811.0,4,599.0
1836,Deley in getting security clearance,MOCAV,1812.0,4,599.0
1837,Rejection  of security clearance,MOCAV,1812.0,4,599.0
1838,Adverse remark by verification Authority,MOCAV,1812.0,4,599.0
1839,Observations of BCAS5.Closurer of E-sahaj application,MOCAV,1812.0,4,599.0
1840,Return of e-sahaj application,MOCAV,1812.0,4,599.0
1841,Delay in getting  security clearance,MOCAV,1813.0,4,599.0
1842,Rejection  of security clearance,MOCAV,1813.0,4,599.0
1843,Adverse remark by verification Authority,MOCAV,1813.0,4,599.0
1844,Observations of BCAS,MOCAV,1813.0,4,599.0
1845,Closurer of application,MOCAV,1813.0,4,599.0
1846,Return of  application,MOCAV,1813.0,4,599.0
1847,Pending vigilance enquiry,MOCAV,1814.0,4,399.0
1848,Actions on Vigilance enquiry,MOCAV,1814.0,4,399.0
1849,Shortage of security equipment,MOCAV,1815.0,4,599.0
1850,Non utilization of security equipment,MOCAV,1815.0,4,599.0
1851,Not working condition of security equipment,MOCAV,1815.0,4,599.0
1852,Deley in getting AEP,MOCAV,1816.0,4,599.0
1853,Rejection of AEP,MOCAV,1816.0,4,599.0
1854,Adverse remark by verification authority,MOCAV,1816.0,4,599.0
1855,Wrong  issue of AEP,MOCAV,1816.0,4,599.0
1856,Misuse or AEP.,MOCAV,1816.0,4,599.0
1857,Others,MOCAV,1816.0,4,599.0
1858,Delay in issue certificate,MOCAV,1817.0,4,599.0
1859,Non receipt of,MOCAV,1817.0,4,599.0
1860,Not  getting seat for training,MOCAV,1817.0,4,599.0
1861,Non –compliance of regulations  by ASTI,MOCAV,1817.0,4,599.0
1862,Expiree of validation of certificate,MOCAV,1817.0,4,599.0
1863,"Cargo ,Logistics & Allied services",MOCAV,1455.0,3,
1864,Aircraft providers,MOCAV,1455.0,3,
1865,Cargo terminal operators,MOCAV,1863.0,4,599.0
1866,Parts Banks,MOCAV,1863.0,4,599.0
1867,Other Allied services both on and off Airport,MOCAV,1863.0,4,599.0
1868,Tier 1 Suplliers,MOCAV,1864.0,4,599.0
1869,OEMs,MOCAV,1864.0,4,599.0
1870,Lessors,MOCAV,1864.0,4,599.0
1871,MROs,MOCAV,1864.0,4,599.0
2112,Others,MPANG,1341.0,2,599.0
2113,Higher Education,DSEHE,,1,
2114,Entrance Exam Related (NEET / JEE / NET / ARPIT / GPAT / IND SAT / NCHM / CMAT / IIFT / NLU),DSEHE,2113.0,2,
2115,Exam and Result Related,DSEHE,2113.0,2,
2116,Fee Related,DSEHE,2113.0,2,
2117,Admission Related,DSEHE,2113.0,2,
2118,Book promotion ISBN etc.,DSEHE,2113.0,2,1002.0
2119,Service Matter/Pension/Retirement Related,DSEHE,2113.0,2,
2120,Scholarship Fellowship Related,DSEHE,2113.0,2,
2121,Reservation Related,DSEHE,2113.0,2,
2122,Corruption related,DSEHE,2113.0,2,
2123,Policy Matter Related/ New Education Policy,DSEHE,2113.0,2,
2124,Anti Ragging Related,DSEHE,2113.0,2,299.0
