Id,Code,FieldName,DisplayLable,FieldType,FieldOrder,IsMandatory,DataType,MinDataLength,MaxDataLength,IsVisible,IsSearchable,IsActive
883,302,Site,Site location,Textbox,4,False,AlNum,1,150,True,False,True
884,303,OrderNo,Purchase order No.,Textbox,1,True,AlNum,1,150,True,False,True
885,303,ContractNameNo,Name of Contract/ Contact No.,Textbox,2,False,AlNum,1,150,True,False,True
886,303,Agency,Name of Agency,Textbox,3,False,AlNum,1,150,True,False,True
887,304,CaseNo,Case No.,Textbox,1,True,AlNum,1,150,True,False,True
888,304,ArbitrationNo,Arbitration No.,Textbox,2,True,AlNum,1,150,True,False,True
889,304,Agency,Name of Agency,Textbox,3,False,AlNum,1,150,True,False,True
890,304,Person,Name of Person,Textbox,4,False,AlNum,1,150,True,False,True
891,305,AdvertisementNo,Advertisement No.,Textbox,1,False,AlNum,1,150,True,False,True
892,305,NewspaperName,Newspaper Name,Textbox,2,False,AlNum,1,150,True,False,True
893,305,Subject,Subject,Textbox,3,False,AlNum,1,150,True,False,True
894,306,Location,Location,Textbox,1,True,AlNum,1,150,True,False,True
895,306,Date,Date,Textbox,2,True,Date,10,10,True,False,True
896,306,Person,name of Person,Textbox,3,False,AlNum,1,150,True,False,True
897,307,DourdOrganisationName,Organisation Name,Textbox,1,False,Alnum,5,150,True,False,True
898,308,DivisionSection,Division/section,Textbox,1,False,Alnum,5,150,True,False,True
899,308,EmployeeDetails,Employee No. and Name,Textbox,2,False,Alnum,5,150,True,False,True
900,309,LocationDetails,Name of city/Area/Location,Textbox,1,False,Alnum,5,150,True,False,True
901,310,HridayCityName,Name of city,Dropdown,1,False,num,1,2,True,False,True
902,311,HousingSchemeDetails,City Name/Builder Name/Project Name,Textbox,1,False,num,1,2,True,False,True
903,312,DourdOrganisationName,Organisation Name,Textbox,1,False,num,1,2,True,False,True
904,312,EmployeeName,Name of Employee,Textbox,2,False,Alnum,5,150,True,False,True
905,313,SiteDetails,"Name of State, Project, Company etc.",Textbox,1,False,num,1,150,True,False,True
906,314,PrintingPressName,Name of Printing Press,Textbox,1,True,num,1,150,True,False,True
907,315,CityStateBankName,"Name of City, State, Bank etc",Textbox,1,False,num,1,150,True,False,True
908,316,CityStateProjectName,"Name of City, State, Projects etc",Textbox,1,False,num,1,150,True,False,True
909,317,ShopsMarketName,Shops/Markets/Rehabilitation colonies,Dropdown,1,True,Alnum,1,150,True,False,True
910,317,PropertyId,Property ID,Textbox,2,True,Alnum,1,150,True,False,True
911,318,RoadLane,Road/Lane Name,Dropdown,1,True,Alnum,1,150,True,False,True
912,319,RoadLane,Road/Lane Name,Dropdown,1,True,Alnum,1,150,True,False,True
913,319,PropertyId,Property ID,Textbox,2,True,Alnum,1,150,True,False,True
914,320,InstituteName,International Agency/Public Undertaking and Institute Name,Dropdown,1,True,Alnum,1,150,True,False,True
915,321,PropertyId,Property ID,Textbox,1,True,Alnum,1,150,True,False,True
916,322,LoctionName,Loction Name,Dropdown,1,True,Alnum,1,150,True,False,True
917,323,EmployeeName,Name,Textbox,1,False,Alnum,1,150,True,False,True
918,323,EmployeeNo,Employee No.,Textbox,2,False,Alnum,1,150,True,False,True
919,323,Designation,Designation,Textbox,3,False,Alnum,1,150,True,False,True
920,323,EmployementStatus,Status of employment (Contractual/regular/permanent),Textbox,4,False,Alnum,1,150,True,False,True
921,324,PPONo,PPO No,Textbox,1,False,Alnum,1,150,True,False,True
922,324,EmployeeName,Name of the Employee,Textbox,2,False,Alnum,1,150,True,False,True
923,324,EmployeeNo,Employee No.,Textbox,3,False,Alnum,1,150,True,False,True
924,324,Designation,Designation,Textbox,4,False,Alnum,1,150,True,False,True
925,324,Dob,Date of birth,Textbox,5,False,Date,10,10,True,False,True
926,324,MobileNo,Mobile No.,Textbox,6,False,Alnum,10,15,True,False,True
927,324,RetirementDate,Date of retirement,Textbox,7,False,Date,10,15,True,False,True
928,324,Relation,Relationship with Deceased employee,Textbox,8,False,Alnum,10,15,True,False,True
929,324,DateOfDeath,Date of Death,Textbox,9,False,Date,10,15,True,False,True
930,324,CertificateDate,Issue Date of death Certificate,Textbox,10,False,Date,10,15,True,False,True
931,324,CertificateNo,Certificate No,Textbox,11,False,Alnum,10,15,True,False,True
932,325,CpwdState,State,Dropdown,1,True,Alnum,1,150,True,False,False
933,325,AreaCityLocation,Area/City/Location/Work,Dropdown,2,True,Alnum,1,150,True,False,True
934,325,SiteDetails,Details of Site,Textbox,3,True,Alnum,1,150,True,False,True
935,326,AgencyName,Agency Name,Textbox,1,True,Alnum,1,150,True,False,True
936,326,WorkName,Name of Work,Textbox,2,True,Alnum,1,150,True,False,True
937,326,NitNo.,NIT No.,Textbox,3,True,Alnum,1,150,True,False,True
938,326,MobileNumber,Mobile Number,Textbox,4,True,Alnum,10,10,True,False,True
939,326,AreaCityLocation,Area/City/Location/Work,Dropdown,5,True,Alnum,1,150,True,False,True
940,327,AgencyName,Agency Name,Textbox,1,True,Alnum,1,150,True,False,True
941,327,WorkName,Name of Work,Textbox,2,True,Alnum,1,150,True,False,True
942,327,AgreementNumber.,Agreement Number,Textbox,3,True,Alnum,1,150,True,False,True
943,327,MobileNumber,Mobile Number,Textbox,4,True,Alnum,10,10,True,False,True
944,327,AreaCityLocation,Area/City/Location/Work,Dropdown,5,True,Alnum,1,150,True,False,True
945,328,ComplainAgainst,Name of Officer against whom complaint,Textbox,1,True,Alnum,1,150,True,False,True
946,328,Complainant,Agency Name/Name of complainant,Textbox,2,True,Alnum,1,150,True,False,True
947,328,MobileNumber,Mobile Number,Textbox,3,True,Alnum,10,10,True,False,True
948,328,AreaCityLocation,Area/City/Location/Work,Dropdown,4,True,Alnum,1,150,True,False,True
949,329,AreaCityLocation,Area/City/Location/Work,Dropdown,1,True,Alnum,1,150,True,False,True
950,329,SiteDetails,Details of Site,Textbox,2,True,Alnum,1,150,True,False,True
951,330,AreaCityLocation,Area/City/Location/Work,Dropdown,1,True,Alnum,1,150,True,False,True
952,331,AgencyName,Agency Name,Textbox,1,True,Alnum,1,150,True,False,True
953,331,MobileNumber,Mobile Number,Textbox,2,True,Alnum,10,10,True,False,True
954,331,WorkNature,Nature of Work (Civil / Electrical / Horticulture),Textbox,3,True,Alnum,10,10,True,False,True
955,331,CpwdRegionalOffice,Region/Project Region,Dropdown,4,True,Alnum,1,150,True,False,True
956,332,EmployeeDesignation,Employee Designation/No.,Textbox,1,True,Alnum,1,150,True,False,True
957,332,EmployeeName,Name of Employee,Textbox,2,True,Alnum,10,10,True,False,True
958,332,OfficeName,Employee under Office,Dropdown,3,True,Alnum,1,150,True,False,True
959,333,EmployeeDesignation,Employee Designation/No.,Textbox,1,True,Alnum,1,150,True,False,True
960,333,EmployeeName,Name of Employee,Textbox,2,True,Alnum,10,10,True,False,True
961,333,OfficeName,Complaint against Employee under Office,Dropdown,3,True,Alnum,1,150,True,False,True
962,334,PpoNo,PPO No.,Textbox,1,True,Alnum,1,150,True,False,True
963,334,CpwdState,State,Dropdown,2,True,Alnum,1,150,True,False,True
964,334,Designation,Designation Retired From,Textbox,3,True,Alnum,10,10,True,False,True
965,334,OfficeName,Enter Office retired from,Dropdown,4,True,Alnum,1,150,True,False,True
966,335,RetirementDate,Date of Retirement,Textbox,1,True,Date,10,10,True,False,True
967,335,Designation,Designation at Retirement,Textbox,2,True,Alnum,10,150,True,False,True
968,335,DepartmantName,Name of Department,Textbox,3,True,Alnum,10,150,True,False,True
969,335,LastPay,Last Pay draw in scale,Textbox,4,False,Alnum,10,150,True,False,True
970,335,GovtCenterState,Central/State Govt.,Textbox,5,False,Alnum,4,150,True,False,True
971,335,PpoNo,PPO NO.,Textbox,6,False,Alnum,5,150,True,False,True
972,335,OfficeName,regional office / Office,Dropdown,7,True,Alnum,1,150,True,False,True
973,336,CbodtOrganisation,Organisation Name,Textbox,1,False,Alnum,1,150,True,False,True
974,336,Division,Division/Section,Textbox,2,False,Alnum,10,150,True,False,True
975,336,EmpNoAndName, Employee No. and Name,Textbox,3,False,Alnum,10,150,True,False,True
976,336,OfficeName,regional office / Office,Dropdown,4,True,Alnum,1,150,True,False,True
977,337,FileNo,File No.,Textbox,1,False,Alnum,1,150,True,False,True
978,337,PaySlipNo,Pay Slip No,Textbox,2,False,Alnum,10,150,True,False,True
979,337,BookNo,Book No.,Textbox,3,False,Alnum,10,150,True,False,True
980,337,IssueDate,Issue Date,Textbox,4,False,Date,10,10,True,False,True
981,337,OfficeName,regional office / Office,Dropdown,5,True,Alnum,1,150,True,False,True
982,338,OfficerDetails,Name and Desination of Officer,Textbox,1,True,Alnum,1,150,True,False,True
983,338,OfficeName,regional office / Office,Dropdown,2,True,Alnum,1,150,True,False,True
984,339,PanNo,PAN No.,Textbox,1,True,Alnum,1,150,True,False,True
985,339,AssessmentYear,Assessment Year,Textbox,2,True,Alnum,1,150,True,False,True
986,340,PanNo,PAN No.,Textbox,1,True,Alnum,1,150,True,False,True
987,340,AssessmentYear,Assessment Year,Textbox,2,True,Alnum,1,150,True,False,True
988,340,AckNo,Acknowledgement Number of the IT Appeal,Textbox,3,False,Alnum,1,150,True,False,True
989,341,PanNo,TAN/PAN,Textbox,1,True,Alnum,1,150,True,False,True
990,341,AssessmentYear,Financial Year/Assessment Year,Textbox,2,True,Alnum,1,150,True,False,True
991,342,PanNo,PAN No.,Textbox,1,True,Alnum,1,150,True,False,True
992,342,AssessmentYear,Assessment Year,Textbox,2,True,Alnum,1,150,True,False,True
993,342,ChargeOffice ,Charge/Office ,Textbox,3,False,Alnum,1,150,True,False,True
994,342,OfficeName,Regional office / Office,Dropdown,4,True,Alnum,1,150,True,False,True
995,341,OfficeName,Regional office / Office,Dropdown,3,True,Alnum,1,150,True,False,True
996,343,PanNo,PAN No.,Textbox,1,True,Alnum,1,150,True,False,True
997,344,PanNo,PAN No.,Textbox,1,True,Alnum,1,150,True,False,True
998,344,OfficeName,Regional office / Office,Dropdown,4,True,Alnum,1,150,True,False,True
999,345,OfficeName,Regional office / Office,Dropdown,1,True,Alnum,1,150,True,False,True
1000,346,Name,Name,Textbox,1,True,Alnum,1,150,True,False,True
1001,346,AckNo,Acknowledgement No,Textbox,2,False,Alnum,1,150,True,False,True
1002,346,CopyOfPanCard,Copy of PAN Card (if available),Textbox,3,False,Alnum,1,150,True,False,True
1003,347,State,State,Textbox,1,True,Alnum,1,150,True,False,True
1004,347,Jurisdiction,Jurisdiction of the complainant (Zone),Textbox,2,True,Alnum,1,150,True,False,True
1005,347,ARNNo,ARN No.,Textbox,3,True,Alnum,1,150,True,False,True
1006,347,CbicRegion,Region,Dropdown,4,True,Alnum,5,5,True,False,True
1007,348,State,State,Textbox,1,True,Alnum,1,150,True,False,True
1008,348,Jurisdiction,"Jurisdiction of the complainant (Zone, Commissionerate, Division)",Textbox,2,True,Alnum,1,150,True,False,True
1009,348,GSTIN,GSTIN,Textbox,3,True,Alnum,1,150,True,False,True
1010,348,CbicRegion,Region,Dropdown,4,True,Alnum,5,5,True,False,True
1011,349,State,State,Textbox,1,False,Alnum,1,150,True,False,True
1012,349,Jurisdiction,Jurisdiction of the complainant (Zone),Textbox,2,False,Alnum,1,150,True,False,True
1013,349,PortCode,Port Code,Textbox,3,False,Alnum,1,150,True,False,True
1014,349,IECCode,IEC Code,Textbox,4,False,Alnum,1,150,True,False,True
1015,349,BeSbNo,BE/ SB No,Textbox,5,False,Alnum,1,150,True,False,True
1016,349,CbicRegion,Region,Dropdown,6,True,Alnum,5,5,True,False,True
1017,350,GstinIec,GSTIN/ IEC,Textbox,1,False,Alnum,1,150,True,False,True
1018,351,IcegateId,Icegate Id,Textbox,1,True,Alnum,1,150,True,False,True
1019,351,IECCode,IEC Code,Textbox,2,True,Alnum,1,150,True,False,True
1020,351,EmailId,Registered Email Id,Textbox,3,True,Alnum,1,150,True,False,True
1021,351,AdCode,AD Code No,Textbox,4,True,Alnum,1,150,True,False,True
1022,351,AdCodeDate,AD Code Date,Textbox,5,True,Alnum,1,150,True,False,True
1023,351,Location,Location,Textbox,6,True,Alnum,1,150,True,False,True
1024,351,BankName,Bank Name,Textbox,7,True,Alnum,1,150,True,False,True
1025,351,BankAccountNo,Bank Account No,Textbox,8,True,Alnum,1,150,True,False,True
1026,351,IFSCCode,IFSC Code,Textbox,9,True,Alnum,1,150,True,False,True
1027,351,BeNoAndDate,BE No. and Date,Textbox,10,True,Alnum,1,150,True,False,True
1028,351,LocationCode,Location Code,Textbox,11,True,Alnum,1,150,True,False,True
1029,351,ChallanNo,Challan No.,Textbox,12,True,Alnum,1,150,True,False,True
1030,351,PANNo,PAN No.,Textbox,13,True,Alnum,1,150,True,False,True
1031,352,CthNumber,CTH number,Textbox,1,True,Alnum,1,150,True,False,True
1032,352,Error,Error Description,Textbox,2,True,Alnum,1,150,True,False,True
1033,353,IcegateId,Icegate Id,Textbox,1,True,Alnum,1,150,True,False,True
1034,353,Email,Registered Email Id,Textbox,2,True,Alnum,1,150,True,False,True
1035,353,LicenceNo,Licence No,Textbox,3,True,Alnum,1,150,True,False,True
1036,353,IssueDate,Licence Issue Date,Textbox,4,True,Alnum,1,150,True,False,True
1037,354,IcegateId,Icegate Id,Textbox,1,True,Alnum,1,150,True,False,True
1038,354,BeNoAndDate,BE No. and Date/ SB No. and Date,Textbox,2,True,Alnum,1,150,True,False,True
1039,354,Location,Location code,Textbox,3,True,Alnum,1,150,True,False,True
1040,354,Challan,Challan No.,Textbox,4,True,Alnum,1,150,True,False,True
1041,354,IECNo,IEC No.,Textbox,5,True,Alnum,1,150,True,False,True
1042,354,RegNo, Registration No./ Identification No.,Textbox,6,True,Alnum,1,150,True,False,True
1043,355,IcegateId,Icegate Id,Textbox,1,True,Alnum,1,150,True,False,True
1044,355,Error,Exact error description,Textbox,2,True,Alnum,1,150,True,False,True
1045,355,DSCClass,DSC Class,Textbox,3,True,Alnum,1,150,True,False,True
1046,356,IcegateId,Icegate Id,Textbox,1,True,Alnum,1,150,True,False,True
1047,356,JobNo,Jon No.,Textbox,2,True,Alnum,1,150,True,False,True
1048,356,JobDate,Job Date,Textbox,3,True,Alnum,1,150,True,False,True
1049,356,LocationCode,Location Code,Textbox,4,True,Alnum,1,150,True,False,True
1050,356,EgmCgmNo,EGM No./ CGM No.,Textbox,5,True,Alnum,1,150,True,False,True
1051,356,EgmCgmDate,EGM Date/ CGM Date,Textbox,6,True,Alnum,1,150,True,False,True
1052,356,BillLanding,HAWB/ MAWB/ Bill of Lading,Textbox,7,True,Alnum,1,150,True,False,True
1053,356,ContainerNo,Container No,Textbox,8,True,Alnum,1,150,True,False,True
1054,356,Transhipment,Transshipment Permit No,Textbox,9,True,Alnum,1,150,True,False,True
1055,356,SignedFlatFile,Please provide Digitally Signed Flat File,Message,10,True,Alnum,1,150,True,False,True
1056,357,IceCode,ICE Code,Textbox,1,True,Alnum,1,150,True,False,True
1057,357,GSTIN,GSTIN,Textbox,2,True,Alnum,1,150,True,False,True
1058,357,SBDetails,"SB No., Date and location",Textbox,3,True,Alnum,1,150,True,False,True
1059,357,ReturnYearMonth, Return Year and Month,Textbox,4,True,Alnum,1,150,True,False,True
1060,357,Retransmission,Retransmission date received from GSTIN (If not Integrated with Customs),Textbox,5,True,Alnum,1,150,True,False,True
1061,358,IcegateId,Icegate Id,Textbox,1,True,Alnum,1,150,True,False,True
1062,358,IECNo,IEC No,Textbox,2,True,Alnum,1,150,True,False,True
1063,358,JobNo,Jon No.,Textbox,3,True,Alnum,1,150,True,False,True
1064,358,JobDate,Job Date,Textbox,4,True,Alnum,1,150,True,False,True
1065,358,IgmCgmNo,IGM No./ CGM No.,Textbox,5,True,Alnum,1,150,True,False,True
1066,358,IgmCgmDate,IGM Date/ CGM Date,Textbox,6,True,Alnum,1,150,True,False,True
1067,358,BillLanding,HAWB/ MAWB/ Bill of Lading,Textbox,7,True,Alnum,1,150,True,False,True
1068,358,LocationCode,Location Code,Textbox,8,True,Alnum,1,150,True,False,True
1069,358,ContainerNo,Container No,Textbox,9,True,Alnum,1,150,True,False,True
1070,358,SignedFlatFile,Please provide Digitally Signed Flat File,Message,10,True,Alnum,1,150,True,False,True
1071,359,IcegateId,Icegate Id,Textbox,1,True,Alnum,1,150,True,False,True
1072,359,IECNo,IEC No,Textbox,2,True,Alnum,1,150,True,False,True
1073,359,ScrollNo,Scroll No,Textbox,3,True,Alnum,1,150,True,False,True
1074,359,GSTINNo,GSTIN No,Textbox,4,True,Alnum,1,150,True,False,True
1075,359,AccountNo, Account No,Textbox,5,True,Alnum,1,150,True,False,True
1076,359,IFSCCode,IFSC Code,Textbox,6,True,Alnum,1,150,True,False,True
1077,359,AccountStatus,PFMS Account Status,Textbox,7,True,Alnum,1,150,True,False,True
1078,359,EmailId,Registered Email id,Textbox,8,True,Alnum,1,150,True,False,True
1079,360,IcegateId,Icegate Id,Textbox,1,True,Alnum,1,150,True,False,True
1080,360,BENoDate,BE No. & Date,Textbox,2,True,Alnum,1,150,True,False,True
1081,360,LocationCode,Location Code,Textbox,3,True,Alnum,1,150,True,False,True
1082,360,DetailsMismatched,Details mismatched,Textbox,4,True,Alnum,1,150,True,False,True
1083,360,IECNo,IEC No,Textbox,5,True,Alnum,1,150,True,False,True
1084,361,IcegateId,Icegate Id,Textbox,1,True,Alnum,1,150,True,False,True
1085,361,PanNo,Pan No/IEC ,Textbox,2,True,Alnum,1,150,True,False,True
1086,361,EmailId,Registered Email Id,Textbox,3,True,Alnum,1,150,True,False,True
1087,361,ContactNo,Registered Contact No.,Textbox,4,True,Alnum,1,150,True,False,True
1088,361,UserType,User type,Textbox,5,True,Alnum,1,150,True,False,True
1089,361,UserRole,User Role & Entity type,Textbox,6,True,Alnum,1,150,True,False,True
1090,362,IcegateId,Icegate Id,Textbox,1,True,Alnum,1,150,True,False,True
1091,362,UserRole,User Role & Entity type,Textbox,2,True,Alnum,1,150,True,False,True
1092,362,PanNo,Pan No.,Textbox,3,True,Alnum,1,150,True,False,True
1093,362,Error,Error message (with URL & Time),Textbox,4,True,Alnum,1,150,True,False,True
1094,363,IcegateId,Icegate Id,Textbox,1,True,Alnum,1,150,True,False,True
1095,363,UserRole,Please provide Error Screen Shot,Message,2,True,Alnum,1,150,True,False,True
1096,364,IECCode,IEC Code,Textbox,1,True,Alnum,1,150,True,False,True
1097,364,EmailId,Registered email id,Textbox,2,True,Alnum,1,150,True,False,True
1098,364,CTENo,C.T.D. No. and date,Textbox,3,True,Alnum,1,150,True,False,True
1099,365,EmailId,Registered email id,Textbox,1,True,Alnum,1,150,True,False,True
