OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
OSD2INS (OSDDFS),,,2023-02-02T00:00:00.000+0000,,"Please issue acknowledgement to the petitioner urgently and examine and settle the complaint as per the rules within a time bound manner. Please send your ATR and upload a copy of reply sent to the petitioner on CPGRAMS. 
"
Mr. C. V. RAMANA (Chief CRM-PS),,,2023-02-02T00:00:00.000+0000,, Please upload ATR along with a copy of reply sent to the complainant on CPGRAMS. 	
SRI AJAY KUMAR BASUMATARI (Regional Manager CRM-PS),,,2023-02-03T00:00:00.000+0000,, Please send ATR.
SRI AJAY KUMAR BASUMATARI (Regional Manager CRM-PS),,,2023-02-03T00:00:00.000+0000,, Suitable reply sent to the complainant. The grievance may be closed.
Mr. C. V. RAMANA (Chief CRM-PS),,,2023-02-03T00:00:00.000+0000,," The grievance made by the complainant is suitably redressed in email sent to him, the copy of email is attached hereto. Thus the complaint may please be treated as closed."
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-02T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-29T00:00:00.000+0000,,"अनुमोदित महोदय
 आख्या सेवा मे सादर प्रेषित"
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"CMHL_Backend1, Backend",,,2023-02-02T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"मृगेन्द्र सिंह चंदेल, अधीक्षण अभियंता",,,2023-06-28T00:00:00.000+0000,,शिकायत को बंद कर दिया गया है
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"JKGrievance, JKClerk",,,2023-05-11T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"NotAvailable, NotAvailable",,,2023-05-16T00:00:00.000+0000,,"In view of the comments made by JKGGC supra, instant grievance is hereby disposed off. Regards, JSA (Aleem) J&K LGGC"
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Govind Mainkar (U S Retired),,,2023-02-06T00:00:00.000+0000,, 
VALSA NAIR SINGH (Aditional Chief Secretary),,,2023-02-23T00:00:00.000+0000,, 
AJIT M KAWDE (DEPUTY SECRETARY),,,2023-02-27T00:00:00.000+0000,, 
Sandip Patil (DESK OFFICER),,,2023-03-31T00:00:00.000+0000,," आपण नमूद केलेल्या तक्रारींमधील विषय सविस्तर सादर करण्यात यावा. आपण नमूद केलेल्या तक्रारी आढळून येत नसल्याने आवश्यक ती कार्यवाही करता येत नाही. सविस्तर नव्याने अर्ज करावा, ही विनंती."
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,Under Examination
,,,2023-05-13T00:00:00.000+0000,,Regretted by mail on 15.02.2023
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Govind Mainkar (U S Retired),,,2023-02-06T00:00:00.000+0000,, 
VALSA NAIR SINGH (Aditional Chief Secretary),,,2023-02-23T00:00:00.000+0000,, 
AJIT M KAWDE (DEPUTY SECRETARY),,,2023-02-27T00:00:00.000+0000,, 
Sandip Patil (DESK OFFICER),,,2023-03-31T00:00:00.000+0000,," आपण नमूद केलेल्या तक्रारींमधील विषय सविस्तर सादर करण्यात यावा. आपण नमूद केलेल्या तक्रारी आढळून येत नसल्याने आवश्यक ती कार्यवाही करता येत नाही. सविस्तर नव्याने अर्ज करावा, ही विनंती."
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Gadadhar Nayak (Under Secretary to Government),,,2023-02-15T00:00:00.000+0000,, 
Secretary (Secretary),,,2023-04-25T00:00:00.000+0000,," Grievance is not specific. Besides, he may apply in posting when advertised in Private & Govt. Sector befitting his qualification and experience with participation in recruitment process."
Gadadhar Nayak (Under Secretary to Government),,,2023-05-25T00:00:00.000+0000,," Grievance is not specific. Besides, he may apply to get job when advertised in Private & Govt. Sector befitting his qualification and experience with participation in recruitment process."
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-06T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-20T00:00:00.000+0000,,अधीनस्थ अधिकारी के स्तर पर निस्तारित प्रकरण में सम्बन्धित जीओ संलग्न है
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
M.V. Hiran (Under Secretary ARW),,,2023-02-03T00:00:00.000+0000,, no attachment is found to identify the nature of grievance. Hence disposed.
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Govind Mainkar (U S Retired),,,2023-02-06T00:00:00.000+0000,, 
Ranjitsingh Deol (Secretary),,,2023-02-10T00:00:00.000+0000,, 
Shri.Sunil Hanje (Deputy Secretary),,,2023-04-06T00:00:00.000+0000,, 
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-06T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-04-21T00:00:00.000+0000,,अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित आख्या आवश्यक कार्यवाही हेतु सादर प्रेषित है Aakhya letter no.374 dt. 21.4.2023 is attached.
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-06T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-26T00:00:00.000+0000,,अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित आख्या महोदय की सेवा में सादर प्रेषित है
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
