OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
Sh. Ramesh Chand (Jt. DIT OSD),,Reminder of sl 6,2023-03-16T00:00:00.000+0000,6.0," You are requested to take the appropriate action as suggested below within two days and confirm on the portal. Failure to do so will result in the Closure of the CPGRAM.
Dear Sir/Madam,

It is seen from the CPC portal for the AY 2021-22,taxpayer has filed the return and CPC has processed the same determining No Demand No Refund/-.It is observed that full credit for TDS claimed was not allowed as there is mismatch in TAN entered by taxpayer AGRL10156A instead of correct TAN:AGRL10157A.The taxpayer is requested to validate the same with 26AS and file online rectification with correct details."
Sh. Ramesh Chand (Jt. DIT OSD),,Reminder of sl 6,2023-03-18T00:00:00.000+0000,2.0," You are requested to take the appropriate action as suggested below within two days and confirm on the portal. Failure to do so will result in the Closure of the CPGRAM. Dear Sir/Madam, It is seen from the CPC portal for the AY 2021-22,taxpayer has filed the return and CPC has processed the same determining No Demand No Refund/-.It is observed that full credit for TDS claimed was not allowed as there is mismatch in TAN entered by taxpayer AGRL10156A instead of correct TAN:AGRL10157A.The taxpayer is requested to validate the same with 26AS and file online rectification with correct details.	"
,,,2023-01-24T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-02-09T00:00:00.000+0000,16.0," As per the information available on the web portal www.pmkisan.gov.in, Farmer land Record is not uploaded on web portal. Under PM-KISAN Scheme, the responsibility to identify beneficiary and uploading their correct and verified data after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt. of Jharkhand"
Sunil Kumar (Under Secretary),,,2023-02-09T00:00:00.000+0000,0.0, Kindly see it for further necessary action.
Public Grievance-4 (Data Entry Operator),,,2023-02-09T00:00:00.000+0000,0.0, 
NIYAZ AHMAD (DRDA DIRECTOR),,,2023-03-18T00:00:00.000+0000,37.0, pl. find attachment.
DILIP TRIKI (ADDITIONAL COLLECTOR),,,2023-03-20T00:00:00.000+0000,2.0," Applicant needs land seeding details(Khata, plot, land receipt etc. ) to be updated in the portal at the Circle office. Presently land seeding is going at the Circle office."
,,,2023-01-24T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,Auto Forwarded
Shri P. K. Mishra (Additional General Manager),,,2023-01-25T00:00:00.000+0000,1.0, Kindly examine the matter and dispose the grievance at your end with a suitable remark.
Shri ALOK KUMAR (PCPOSWR),,,2023-02-03T00:00:00.000+0000,9.0, Kindly expedite
ARUN RAVICHETTU (Dy CPO Recritment RRC Hubli),,,2023-02-14T00:00:00.000+0000,11.0,"The recruitment process against CEN No.02/2018 has been closed and no further candidates will be called for further rectt. process. Hence, the question of entertaining any representation does not arise."
ARUN RAVICHETTU (Dy CPO Recritment RRC Hubli),,,2023-02-14T00:00:00.000+0000,0.0," The recruitment process against CEN No.02/2018 has been closed and no further candidates will be called for further rectt. process. Hence, the question of entertaining any representation does not arise."
Shri ALOK KUMAR (PCPOSWR),,,2023-02-14T00:00:00.000+0000,0.0," The recruitment process against CEN No.02/2018 has been closed and no further candidates will be called for further rectt. process. Hence, the question of entertaining any representation does not arise."
,,,2023-01-24T00:00:00.000+0000,,
,,,2023-01-27T00:00:00.000+0000,0.0,
Section Officer PG-MH (SO),,,2023-01-27T00:00:00.000+0000,0.0, 
Daya Singh (SO),,,2023-01-31T00:00:00.000+0000,4.0, 
MANOJ SHANKAR (RPFC-II),,,2023-02-01T00:00:00.000+0000,1.0,"Sir, in order prevention of misuse of ABRY Scheme the UAN registered under ABRY Scheme by the establishment covered after 30.09.2020 were disabled temporarily by EPFO Head office. UAN blocking of these accounts is under consideration.

It may kindly noted NO ROLE OF FIELD OFFICE IN THIS REGARD.

It is for your kind information.

With regards
Regional Office Kadapa.

"
Daya Singh (section officer),,,2023-02-01T00:00:00.000+0000,0.0," Sir, in order prevention of misuse of ABRY Scheme the UAN registered under ABRY Scheme by the establishment covered after 30.09.2020 were disabled temporarily by EPFO Head office. UAN blocking of these accounts is under consideration. It may kindly noted NO ROLE OF FIELD OFFICE IN THIS REGARD. It is for your kind information. With regards Regional Office Kadapa.	MANOJ SHANKAR (RPFC-II)	"
,,,2023-01-24T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-24T00:00:00.000+0000,0.0,Auto Forwarded
Smt. T INDIRA (RPFC I),,,2023-01-25T00:00:00.000+0000,1.0, PYBOM003427200004145181 falls under the jurisdiction of RO BENGALURU (KORAMANGALA)
Makhan Lal (Section Officer),,,2023-01-27T00:00:00.000+0000,2.0," PYBOM003427200004145181 falls under the jurisdiction of RO BENGALURU (KORAMANGALA)	Smt. T INDIRA (RPFC I)	
"
V V B SINGH (RPFC I),,,2023-02-01T00:00:00.000+0000,5.0,As per office records members details were updated on 31.01.2023 as per the Joint declaration received to this office. Member can check the same through unified member portal after couple of days.
Daya Singh (section officer),,,2023-02-02T00:00:00.000+0000,1.0," As per office records members details were updated on 31.01.2023 as per the Joint declaration received to this office. Member can check the same through unified member portal after couple of days.	V V B SINGH (RPFC I)	
"
,,,2023-01-24T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-02-07T00:00:00.000+0000,14.0," As per the information available on the web portal www.pmkisan.gov.in, Farmer land Record is not uploaded on web portal. Under PM-KISAN Scheme the responsibility to identify beneficiary and uploading their correct and verified data including land records after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt. Of Uttar Pradesh"
Sahdev Singh (Deputy Secretary PG),,,2023-02-07T00:00:00.000+0000,0.0, 
Sahdev Singh (Deputy Secretary PG),,"Repeat of sl 4
 of (7-2-2023)",2023-02-07T00:00:00.000+0000,0.0, 
Sahdev Singh (Deputy Secretary PG),,"Repeat of sl 4
 of (7-2-2023)",2023-02-07T00:00:00.000+0000,0.0, 
Sahdev Singh (Deputy Secretary PG),,"Repeat of sl 4
 of (7-2-2023)",2023-02-07T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-07T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-26T00:00:00.000+0000,19.0,आख्या देखी गयी अनुमोदित शिकायत संख्या 60000230029793 की आख्या संलग्न है कृपया शिकायत को अपने स्तर से निक्षेपित करने की कृपा करें
,,,2023-01-24T00:00:00.000+0000,,
Sh. Bherav Dutt (DS),,,2023-01-25T00:00:00.000+0000,0.0," Forwarded to NIT Bureau for necessary action please. 
"
Ms. Saumya Gupta JS NIT (JS NIT),,,2023-01-31T00:00:00.000+0000,6.0, May kindly see for information and necessary action.
VEENA DUNGA (DS NIT11),,,2023-02-02T00:00:00.000+0000,2.0, Matter relates to NIT Rourkela. 
Indrajit Kuri (US),,,2023-02-07T00:00:00.000+0000,5.0,Kindly redress the grievance and upload reply over the portal
Prof. Rohan Dhiman (Registrar),,,2023-02-13T00:00:00.000+0000,6.0, 
Prof. Rohan Dhiman (Registrar),,,2023-04-06T00:00:00.000+0000,52.0," As intimated by Chief Warden office, Rs. 13386/- has already been refunded on 30.01.2023."
,,,2023-01-24T00:00:00.000+0000,,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-01T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-25T00:00:00.000+0000,24.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित aakhya salngna hai
,,,2023-01-24T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,Auto Forwarded
Sh. Y. K. Singh (DGIT),,,2023-01-25T00:00:00.000+0000,1.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
,,,2023-03-09T00:00:00.000+0000,,Kindly provide a response.
,,,2023-06-14T00:00:00.000+0000,,We have not yet received refund instead of the fact that our Bank A/c is prevalidated
Suja Menon V (Income Tax Officer CPC ITR),,,2023-07-12T00:00:00.000+0000,168.0,"Dear Sir/Madam,

 As per CPC records for AY 2018-19, jurisdictional AO has submitted the Manual order u/s 154 through ITBA and same has been completed determining refund of Rs.20,65,672/-. The refund is sent to the refund banker for crediting to your prevalidated & nominated bank account and is likely to be credited by the refund banker in 10-15 working days. The taxpayer may please note that the functionality to check the refund status, available earlier in www.tin-nsdl.com is currently not available for refunds issued after 01st April 2023 (post migration to TIN 2.0) and the corresponding functionality in e-filing portal is under development. Hence, credit of Refund can be checked only by verification of the bank credits of respective Validated and nominated bank account as provided by Tax payer.
"
Sh. Y. K. Singh (DGIT),,,2023-07-12T00:00:00.000+0000,0.0,"Dear Sir/Madam,

 As per CPC records for AY 2018-19, jurisdictional AO has submitted the Manual order u/s 154 through ITBA and same has been completed determining refund of Rs.20,65,672/-. The refund is sent to the refund banker for crediting to your prevalidated & nominated bank account and is likely to be credited by the refund banker in 10-15 working days. The taxpayer may please note that the functionality to check the refund status, available earlier in www.tin-nsdl.com is currently not available for refunds issued after 01st April 2023 (post migration to TIN 2.0) and the corresponding functionality in e-filing portal is under development. Hence, credit of Refund can be checked only by verification of the bank credits of respective Validated and nominated bank account as provided by Tax payer.
"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-07-13T00:00:00.000+0000,1.0," Dear Sir/Madam, As per CPC records for AY 2018-19, jurisdictional AO has submitted the Manual order u/s 154 through ITBA and same has been completed determining refund of Rs.20,65,672/-. The refund is sent to the refund banker for crediting to your prevalidated & nominated bank account and is likely to be credited by the refund banker in 10-15 working days. The taxpayer may please note that the functionality to check the refund status, available earlier in www.tin-nsdl.com is currently not available for refunds issued after 01st April 2023 (post migration to TIN 2.0) and the corresponding functionality in e-filing portal is under development. Hence, credit of Refund can be checked only by verification of the bank credits of respective Validated and nominated bank account as provided by Tax payer.	"
,,,2023-01-24T00:00:00.000+0000,,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-01T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-25T00:00:00.000+0000,24.0,आख्या अवलोकनोपरान्त अनुमोदित अनुमोदित श्रीमानजी आख्या सादर सेवा में प्रेषित है
