OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
S. Mahesh Kumar (Superintending Engineer),,,2023-03-02T00:00:00.000+0000,8.0," Room No. 343-C, Nirman Bhawan, 
New Delhi-110011
Dated the 2nd March, 2023
To,
 The Director General,
Directorate of Town & Country Planning, 
Government of Haryana, 
SCO-71-75, 2nd Floor, Plot No. 3, Sector-18A, 
Madhya Marg, Chandigarh -160018
Tel: 0172-2549851/2548475, Email ID: tcpharyana7@gmail.com

Sub.: Online complaints against developer & promoter received Individual 
 through Central Public Grievance Portal (CPGRAMS).

Sir,
	 I am directed to inform that the Ministry of Housing and Urban Affairs has received two representations through the Central Public Grievance Portal (CPGRAMS) as given below:-
SN.	Name (Sh./ Smt.)	Grievance No. & Date
1.	Roshan Kumar	PMOPG/D/2023/0037190, dt. 22.02.2023
2.	Krishna	PMOPG/D/2023/0037062, dt. 22.02.2023

 			The State Government of Haryana is the ‘appropriate Government’, as defined under the Real Estate Act, 2016, to implement the Act and also to frame Rules under the Act for the State of Haryana.
	2.	Moreover, “Land & Colonization” being State subjects, it is, therefore, requested that the representations may please be looked into for further appropriate action and a suitable response sent to the applicans.
Encl: As above.
Yours faithfully,


(Sailesh Jogiani)
Under Secretary (Housing)
Tel.: 2306 2252
 Email ID: housingministry747 @gmail.com
Copy for necessary action to: 

The Chairperson, Haryana Real Estate Regulatory Authority (HaRERA), Gurugram, Ground Floor, New PWD Rest House, Civil Lines, Gurugram-122001(Haryana) Tel: 0124-2891032, Email: kkchairmanharera @gmail.com/ hareragurugram@gmail.com

Copy for information to:-

1. Shri Roshan Kumar, Ekta Nagar, Mithila Colony, DIGHA DANAPUR, Bataganj, 
 Patna-800018 (Bihar) 
2. Shri Krishna, Flat No. 801, Tower-6, Taksila Heights, Sector-37C, Gurugram- 
 122001 (Haryana) 

"
S. Mahesh Kumar (Superintending Engineer),,,2023-03-02T00:00:00.000+0000,0.0," Room No. 343-C, Nirman Bhawan, 
New Delhi-110011
Dated the 2nd March, 2023
To,
 The Director General,
Directorate of Town & Country Planning, 
Government of Haryana, 
SCO-71-75, 2nd Floor, Plot No. 3, Sector-18A, 
Madhya Marg, Chandigarh -160018
Tel: 0172-2549851/2548475, Email ID: tcpharyana7@gmail.com

Sub.: Online complaints against developer & promoter received Individual 
 through Central Public Grievance Portal (CPGRAMS).

Sir,
	 I am directed to inform that the Ministry of Housing and Urban Affairs has received two representations through the Central Public Grievance Portal (CPGRAMS) as given below:-
SN.	Name (Sh./ Smt.)	Grievance No. & Date
1.	Roshan Kumar	PMOPG/D/2023/0037190, dt. 22.02.2023
2.	Krishna	PMOPG/D/2023/0037062, dt. 22.02.2023

 			The State Government of Haryana is the ‘appropriate Government’, as defined under the Real Estate Act, 2016, to implement the Act and also to frame Rules under the Act for the State of Haryana.
	2.	Moreover, “Land & Colonization” being State subjects, it is, therefore, requested that the representations may please be looked into for further appropriate action and a suitable response sent to the applicans.
Encl: As above.
Yours faithfully,


(Sailesh Jogiani)
Under Secretary (Housing)
Tel.: 2306 2252
 Email ID: housingministry747 @gmail.com
Copy for necessary action to: 

The Chairperson, Haryana Real Estate Regulatory Authority (HaRERA), Gurugram, Ground Floor, New PWD Rest House, Civil Lines, Gurugram-122001(Haryana) Tel: 0124-2891032, Email: kkchairmanharera @gmail.com/ hareragurugram@gmail.com

Copy for information to:-

1. Shri Roshan Kumar, Ekta Nagar, Mithila Colony, DIGHA DANAPUR, Bataganj, 
 Patna-800018 (Bihar) 
2. Shri Krishna, Flat No. 801, Tower-6, Taksila Heights, Sector-37C, Gurugram- 
 122001 (Haryana) 

"
,,,2023-02-22T00:00:00.000+0000,,
,,,2023-02-22T00:00:00.000+0000,0.0,
Smt. Sneh Lata (DS),,,2023-02-22T00:00:00.000+0000,0.0,"A petition received through CPGRAMS, which is self-explanatory, is transferred online for appropriate action at your end. Action taken on the petition may please be communicated to the petitioner directly and the same may also be updated in CPGRAMS."
S. Mahesh Kumar (Superintending Engineer),,,2023-03-06T00:00:00.000+0000,12.0," Room No. 220-C, Nirman Bhawan, 
New Delhi-110011
Dated the 6th March, 2023
To,
 The Director General,
Directorate of Town & Country Planning, 
Government of Haryana, 
SCO-71-75, 2nd Floor, Plot No. 3, Sector-18A, 
Madhya Marg, Chandigarh -160018
Tel: 0172-2549851/2548475, Email ID: tcpharyana7@gmail.com

Sub.: Online complaints against developer & promoter received Individual 
 through Central Public Grievance Portal (CPGRAMS).

Sir,
	 I am directed to inform that the Ministry of Housing and Urban Affairs has received two representations through the Central Public Grievance Portal (CPGRAMS) as given below:-
SN.	Name (Sh./ Smt.)	Grievance No. & Date
1.	Birbhan	PMOPG/D/2023/0037196, dt. 22.02.2023
2.	Praveen Kumar Pathak	PMOPG/D/2023/0037162, dt. 22.02.2023

 			The State Government of Haryana is the ‘appropriate Government’, as defined under the Real Estate Act, 2016, to implement the Act and also to frame Rules under the Act for the State of Haryana.
	2.	Moreover, “Land & Colonization” being State subjects, it is, therefore, requested that the representations may please be looked into for further appropriate action and a suitable response sent to the applicans.
Encl: As above.
Yours faithfully,


(Sailesh Jogiani)
Under Secretary (Housing)
Tel.: 2306 2252
 Email ID: housingministry747 @gmail.com
Copy for necessary action to: 

The Chairperson, Haryana Real Estate Regulatory Authority (HaRERA), Gurugram, Ground Floor, New PWD Rest House, Civil Lines, Gurugram-122001(Haryana) Tel: 0124-2891032, Email: kkchairmanharera @gmail.com/ hareragurugram@gmail.com

Copy for information to:-

1. Shri Birbhan, H.No. 679/2, Darra Khera, Thanesar, Distt.- Kurukshetra-136118 
 (Haryana) 
2. Shri Praveen Kumar Pathak, H.No. 60A, Braj Vihar Colony, GT Road, Aligarh- 
 202001 (Uttar Pradesh)
 
"
S. Mahesh Kumar (Superintending Engineer),,,2023-03-06T00:00:00.000+0000,0.0," Room No. 220-C, Nirman Bhawan, 
New Delhi-110011
Dated the 6th March, 2023
To,
 The Director General,
Directorate of Town & Country Planning, 
Government of Haryana, 
SCO-71-75, 2nd Floor, Plot No. 3, Sector-18A, 
Madhya Marg, Chandigarh -160018
Tel: 0172-2549851/2548475, Email ID: tcpharyana7@gmail.com

Sub.: Online complaints against developer & promoter received Individual 
 through Central Public Grievance Portal (CPGRAMS).

Sir,
	 I am directed to inform that the Ministry of Housing and Urban Affairs has received two representations through the Central Public Grievance Portal (CPGRAMS) as given below:-
SN.	Name (Sh./ Smt.)	Grievance No. & Date
1.	Birbhan	PMOPG/D/2023/0037196, dt. 22.02.2023
2.	Praveen Kumar Pathak	PMOPG/D/2023/0037162, dt. 22.02.2023

 			The State Government of Haryana is the ‘appropriate Government’, as defined under the Real Estate Act, 2016, to implement the Act and also to frame Rules under the Act for the State of Haryana.
	2.	Moreover, “Land & Colonization” being State subjects, it is, therefore, requested that the representations may please be looked into for further appropriate action and a suitable response sent to the applicans.
Encl: As above.
Yours faithfully,


(Sailesh Jogiani)
Under Secretary (Housing)
Tel.: 2306 2252
 Email ID: housingministry747 @gmail.com
Copy for necessary action to: 

The Chairperson, Haryana Real Estate Regulatory Authority (HaRERA), Gurugram, Ground Floor, New PWD Rest House, Civil Lines, Gurugram-122001(Haryana) Tel: 0124-2891032, Email: kkchairmanharera @gmail.com/ hareragurugram@gmail.com

Copy for information to:-

1. Shri Birbhan, H.No. 679/2, Darra Khera, Thanesar, Distt.- Kurukshetra-136118 
 (Haryana) 
2. Shri Praveen Kumar Pathak, H.No. 60A, Braj Vihar Colony, GT Road, Aligarh- 
 202001 (Uttar Pradesh)
 
"
,,,2023-02-23T00:00:00.000+0000,,
,,,2023-02-23T00:00:00.000+0000,0.0,
Gadadhar Nayak (Under Secretary to Government),,,2023-03-24T00:00:00.000+0000,29.0, 
,,,2023-02-23T00:00:00.000+0000,,
,,,2023-02-23T00:00:00.000+0000,0.0,
Shri Dhananjay Dwivedi (Principal Secretary),,,2023-03-29T00:00:00.000+0000,34.0, आप पीजी पोर्टल के होम पेज पर दी गई शिकायत के नियमों और शर्तों से सहमत हैं। आरटीआई को शिकायत के रूप में नहीं माना जाता है और इसे बंद कर दिया जाता है।
,,,2023-02-24T00:00:00.000+0000,,
,,,2023-02-24T00:00:00.000+0000,0.0,
Smt. Sneh Lata (DS),,,2023-03-16T00:00:00.000+0000,20.0, The grievance which is self explanatory is forwarded for necessary action.
S. Mahesh Kumar (Superintending Engineer),,,2023-03-17T00:00:00.000+0000,1.0," Room No. 220-C, Nirman Bhawan, 
New Delhi-110011
Dated the 17th March, 2023
To,
 The Director General,
Directorate of Town & Country Planning, 
Government of Haryana, 
SCO-71-75, 2nd Floor, Plot No. 3, Sector-18A, 
Madhya Marg, Chandigarh -160018
Tel: 0172-2549851/2548475, Email ID: tcpharyana7@gmail.com

Sub.: Online complaints against developer & promoter received Individual 
 through Central Public Grievance Portal (CPGRAMS).

Sir,
	 I am directed to inform that the Ministry of Housing and Urban Affairs has received two representations through the Central Public Grievance Portal (CPGRAMS) as given below:-
SN.	Name (Sh./ Smt.)	Grievance No. & Date
1.	Mohit Malik	PMOPG/D/2023/0038265, dt. 24.02.2023
2.	Praveen Srivastava	PMOPG/D/2023/0044882, dt. 02.03.2023

 			The State Government of Haryana is the ‘appropriate Government’, as defined under the Real Estate Act, 2016, to implement the Act and also to frame Rules under the Act for the State of Haryana.
	2.	Moreover, “Land & Colonization” being State subjects, it is, therefore, requested that the representations may please be looked into for further appropriate action and a suitable response sent to the applicants.
Encl: As above.
Yours faithfully,


(Sailesh Jogiani)
Under Secretary (Housing)
Tel.: 2306 2252
 Email ID: housingministry747 @gmail.com
Copy for necessary action to: 

The Chairperson, Haryana Real Estate Regulatory Authority (HaRERA), Gurugram, Ground Floor, New PWD Rest House, Civil Lines, Gurugram-122001(Haryana) Tel: 0124-2891032, Email: kkchairmanharera @gmail.com/ hareragurugram@gmail.com

Copy for information to:-

1. Shri Mohit Malik, 195A, Shakti Puram, Karnal -132001 (Haryana)

2. Shri Praveen Srivastava, Flat No. 20, Top Floor, Venus Apartment, Near Inder 
 Enclave, Paschim Vihar -110087, New Delhi
 
"
S. Mahesh Kumar (Superintending Engineer),,,2023-03-17T00:00:00.000+0000,0.0," Room No. 220-C, Nirman Bhawan, 
New Delhi-110011
Dated the 17th March, 2023
To,
 The Director General,
Directorate of Town & Country Planning, 
Government of Haryana, 
SCO-71-75, 2nd Floor, Plot No. 3, Sector-18A, 
Madhya Marg, Chandigarh -160018
Tel: 0172-2549851/2548475, Email ID: tcpharyana7@gmail.com

Sub.: Online complaints against developer & promoter received Individual 
 through Central Public Grievance Portal (CPGRAMS).

Sir,
	 I am directed to inform that the Ministry of Housing and Urban Affairs has received two representations through the Central Public Grievance Portal (CPGRAMS) as given below:-
SN.	Name (Sh./ Smt.)	Grievance No. & Date
1.	Mohit Malik	PMOPG/D/2023/0038265, dt. 24.02.2023
2.	Praveen Srivastava	PMOPG/D/2023/0044882, dt. 02.03.2023

 			The State Government of Haryana is the ‘appropriate Government’, as defined under the Real Estate Act, 2016, to implement the Act and also to frame Rules under the Act for the State of Haryana.
	2.	Moreover, “Land & Colonization” being State subjects, it is, therefore, requested that the representations may please be looked into for further appropriate action and a suitable response sent to the applicants.
Encl: As above.
Yours faithfully,


(Sailesh Jogiani)
Under Secretary (Housing)
Tel.: 2306 2252
 Email ID: housingministry747 @gmail.com
Copy for necessary action to: 

The Chairperson, Haryana Real Estate Regulatory Authority (HaRERA), Gurugram, Ground Floor, New PWD Rest House, Civil Lines, Gurugram-122001(Haryana) Tel: 0124-2891032, Email: kkchairmanharera @gmail.com/ hareragurugram@gmail.com

Copy for information to:-

1. Shri Mohit Malik, 195A, Shakti Puram, Karnal -132001 (Haryana)

2. Shri Praveen Srivastava, Flat No. 20, Top Floor, Venus Apartment, Near Inder 
 Enclave, Paschim Vihar -110087, New Delhi
 
"
,,,2023-02-24T00:00:00.000+0000,,
,,,2023-02-24T00:00:00.000+0000,0.0,
Smt. Sneh Lata (DS),,,2023-03-06T00:00:00.000+0000,10.0, Please take the necessary action and inform the petitioner directly.
R K Gautam (Director),,,2023-03-14T00:00:00.000+0000,8.0, This matter pertains to Housing Division of MoHUA.
Smt. Sneh Lata (DS),,,2023-03-15T00:00:00.000+0000,1.0, The grievance which is self explanatory is forwarded for necessary action.
S. Mahesh Kumar (Superintending Engineer),,,2023-03-17T00:00:00.000+0000,2.0," Room No. 220-C, Nirman Bhawan, 
New Delhi-110011
Dated the 17th March, 2023
To,
 The Director General,
Directorate of Town & Country Planning, 
Government of Haryana, 
SCO-71-75, 2nd Floor, Plot No. 3, Sector-18A, 
Madhya Marg, Chandigarh -160018
Tel: 0172-2549851/2548475, Email ID: tcpharyana7@gmail.com

Sub.: Online complaints against developer & promoter received Individual 
 through Central Public Grievance Portal (CPGRAMS).

Sir,
	 I am directed to inform that the Ministry of Housing and Urban Affairs has received one representation through the Central Public Grievance Portal (CPGRAMS) as given below:-
SN.	Name (Sh./ Smt.)	Grievance No. & Date
1.	Ram Singh Khangarote	PMOPG/D/2023/0038273, dt. 24.02.2023

 			The State Government of Haryana is the ‘appropriate Government’, as defined under the Real Estate Act, 2016, to implement the Act and also to frame Rules under the Act for the State of Haryana.
	2.	Moreover, “Land & Colonization” being State subjects, it is, therefore, requested that the representation may please be looked into for further appropriate action and a suitable response sent to the applicant.
Encl: As above.
Yours faithfully,


(Sailesh Jogiani)
Under Secretary (Housing)
Tel.: 2306 2252
 Email ID: housingministry747 @gmail.com
Copy for necessary action to: 

The Chairperson, Haryana Real Estate Regulatory Authority (HaRERA), Gurugram, Ground Floor, New PWD Rest House, Civil Lines, Gurugram-122001(Haryana) Tel: 0124-2891032, Email: kkchairmanharera @gmail.com/ hareragurugram@gmail.com

Copy for information to:-

1. Shri Ram Singh Khangarote, H. No. 365, Vikas Nagar Bypass, Parbatpura, 
 Ajmer-30502 (Rajasthan) 
"
S. Mahesh Kumar (Superintending Engineer),,,2023-03-17T00:00:00.000+0000,0.0," Room No. 220-C, Nirman Bhawan, 
New Delhi-110011
Dated the 17th March, 2023
To,
 The Director General,
Directorate of Town & Country Planning, 
Government of Haryana, 
SCO-71-75, 2nd Floor, Plot No. 3, Sector-18A, 
Madhya Marg, Chandigarh -160018
Tel: 0172-2549851/2548475, Email ID: tcpharyana7@gmail.com

Sub.: Online complaints against developer & promoter received Individual 
 through Central Public Grievance Portal (CPGRAMS).

Sir,
	 I am directed to inform that the Ministry of Housing and Urban Affairs has received one representation through the Central Public Grievance Portal (CPGRAMS) as given below:-
SN.	Name (Sh./ Smt.)	Grievance No. & Date
1.	Ram Singh Khangarote	PMOPG/D/2023/0038273, dt. 24.02.2023

 			The State Government of Haryana is the ‘appropriate Government’, as defined under the Real Estate Act, 2016, to implement the Act and also to frame Rules under the Act for the State of Haryana.
	2.	Moreover, “Land & Colonization” being State subjects, it is, therefore, requested that the representation may please be looked into for further appropriate action and a suitable response sent to the applicant.
Encl: As above.
Yours faithfully,


(Sailesh Jogiani)
Under Secretary (Housing)
Tel.: 2306 2252
 Email ID: housingministry747 @gmail.com
Copy for necessary action to: 

The Chairperson, Haryana Real Estate Regulatory Authority (HaRERA), Gurugram, Ground Floor, New PWD Rest House, Civil Lines, Gurugram-122001(Haryana) Tel: 0124-2891032, Email: kkchairmanharera @gmail.com/ hareragurugram@gmail.com

Copy for information to:-

1. Shri Ram Singh Khangarote, H. No. 365, Vikas Nagar Bypass, Parbatpura, 
 Ajmer-30502 (Rajasthan) 
"
